experiment,scenario,label_cs,description,repetition,seed,draws,tickets_sold_per_draw,prize_pool_share,jackpot_cap,total_ticket_sales,total_prize_pool,total_actual_payout,total_actual_upper_tier_payout,jackpot_hits,jackpot_cap_hits,cap_reach_count,total_overflow_to_class2,total_overflow_to_class3,max_jackpot_fund_observed,final_jackpot_carryover,average_jackpot_available,average_total_payout,payout_std_dev,upper_tier_payout_std_dev,average_rollover_length,longest_rollover_length,average_time_to_cap
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,35,260460,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22682150000.0,12294650000.0,178,47,9,396000000.0,0.0,120000000.0,27000000.0,42873000.0,22682150.0,23093540.73929548,23093540.73929548,5.235668789808917,28,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,36,260461,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22659850000.0,12272350000.0,173,57,11,480000000.0,0.0,120000000.0,45000000.0,45102000.0,22659850.0,23587533.68789327,23587533.68789327,5.587837837837838,22,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,37,260462,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22661587500.0,12274087500.0,146,131,17,1128000000.0,0.0,120000000.0,18000000.0,54513000.0,22661587.5,24092123.36814864,24092123.36814864,6.777777777777778,40,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,38,260463,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22581387500.0,12193887500.0,170,50,14,408000000.0,0.0,120000000.0,36000000.0,46809000.0,22581387.5,24641450.342483774,24641450.342483774,5.971223021582734,23,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,39,260464,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22660250000.0,12272750000.0,174,100,16,852000000.0,0.0,120000000.0,36000000.0,49689000.0,22660250.0,23687663.612891417,23687663.612891417,5.816901408450704,43,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,40,260465,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22669650000.0,12282150000.0,156,116,16,996000000.0,0.0,120000000.0,0.0,52815000.0,22669650.0,24118515.63379264,24118515.63379264,6.298507462686567,29,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,41,260466,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22670050000.0,12282550000.0,163,107,17,912000000.0,0.0,120000000.0,9000000.0,51264000.0,22670050.0,23999051.033270046,23999051.033270046,5.978571428571429,28,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,42,260467,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22592137500.0,12204637500.0,159,90,14,768000000.0,0.0,120000000.0,72000000.0,50322000.0,22592137.5,24162302.70664085,24162302.70664085,6.276119402985074,32,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,43,260468,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22649137500.0,12261637500.0,185,82,16,690000000.0,0.0,120000000.0,0.0,47808000.0,22649137.5,23764730.577314436,23764730.577314436,5.326797385620915,27,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,44,260469,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22569037500.0,12181537500.0,172,91,19,762000000.0,0.0,120000000.0,108000000.0,49851000.0,22569037.5,24124307.455963243,24124307.455963243,6,30,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,45,260470,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22614850000.0,12227350000.0,157,117,21,990000000.0,0.0,120000000.0,81000000.0,53550000.0,22614850.0,24543402.51427051,24543402.51427051,6.338345864661654,28,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,46,260471,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22643050000.0,12255550000.0,140,106,17,903000000.0,0.0,120000000.0,18000000.0,53889000.0,22643050.0,24940511.30585538,24940511.30585538,6.825396825396825,28,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,47,260472,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22584350000.0,12196850000.0,166,111,14,957000000.0,0.0,120000000.0,72000000.0,51969000.0,22584350.0,23790764.12344715,23790764.12344715,6.366412213740458,48,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,48,260473,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22657300000.0,12269800000.0,170,90,18,756000000.0,0.0,120000000.0,54000000.0,49374000.0,22657300.0,24085664.02883674,24085664.02883674,5.971223021582734,24,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,49,260474,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22651650000.0,12264150000.0,181,32,11,255000000.0,0.0,120000000.0,9000000.0,43713000.0,22651650.0,24106592.039886102,24106592.039886102,5.46,18,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,50,260475,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22542437500.0,12154937500.0,184,72,9,621000000.0,0.0,120000000.0,117000000.0,45333000.0,22542437.5,22642418.49858013,22642418.49858013,5.403973509933775,36,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,51,260476,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22560937500.0,12173437500.0,176,107,16,915000000.0,0.0,120000000.0,120000000.0,50493000.0,22560937.5,23404437.143997796,23404437.143997796,5.7622377622377625,29,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,52,260477,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22657337500.0,12269837500.0,172,64,15,531000000.0,0.0,120000000.0,27000000.0,47388000.0,22657337.5,24398955.43496368,24398955.43496368,5.75,23,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,53,260478,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22612700000.0,12225200000.0,159,92,13,789000000.0,0.0,120000000.0,72000000.0,49413000.0,22612700.0,23613825.266356148,23613825.266356148,6.007142857142857,34,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,54,260479,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22643187500.0,12255687500.0,150,117,18,999000000.0,0.0,120000000.0,27000000.0,53487000.0,22643187.5,24466733.052168895,24466733.052168895,6.4393939393939394,40,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,55,260480,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22669250000.0,12281750000.0,162,61,10,519000000.0,0.0,120000000.0,18000000.0,46296000.0,22669250.0,23805622.06575371,23805622.06575371,6.028776978417266,36,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,56,260481,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22681787500.0,12294287500.0,151,138,24,1170000000.0,0.0,120000000.0,0.0,55584000.0,22681787.5,24662526.071169063,24662526.071169063,6.5813953488372094,32,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,57,260482,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22624650000.0,12237150000.0,168,92,16,780000000.0,0.0,120000000.0,63000000.0,51114000.0,22624650.0,24481479.52795133,24481479.52795133,6.208955223880597,36,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,58,260483,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22536475000.0,12148975000.0,164,77,15,648000000.0,0.0,120000000.0,120000000.0,47760000.0,22536475.0,23605909.48018896,23605909.48018896,5.9714285714285715,24,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,59,260484,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22533837500.0,12146337500.0,164,81,13,690000000.0,0.0,120000000.0,117000000.0,48714000.0,22533837.5,23680887.04904957,23680887.04904957,5.9714285714285715,41,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,60,260485,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22596575000.0,12209075000.0,167,124,17,1065000000.0,0.0,120000000.0,108000000.0,52260000.0,22596575.0,23388657.530561153,23388657.530561153,5.95,31,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,61,260486,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22673137500.0,12285637500.0,171,75,18,621000000.0,0.0,120000000.0,9000000.0,48474000.0,22673137.5,24456818.77948037,24456818.77948037,6.0510948905109485,26,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,62,260487,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22680400000.0,12292900000.0,158,166,19,1437000000.0,0.0,120000000.0,0.0,56538000.0,22680400.0,23485035.57246614,23485035.57246614,6.6299212598425195,34,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,63,260488,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22635800000.0,12248300000.0,161,112,16,960000000.0,0.0,120000000.0,18000000.0,52074000.0,22635800.0,23969380.224778447,23969380.224778447,6.079710144927536,39,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,64,260489,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22530750000.0,12143250000.0,171,85,14,723000000.0,0.0,120000000.0,117000000.0,49362000.0,22530750.0,23893890.786925014,23893890.786925014,5.7972027972027975,35,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,65,260490,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22601137500.0,12213637500.0,166,114,20,966000000.0,0.0,120000000.0,36000000.0,52464000.0,22601137.5,24322998.01859022,24322998.01859022,6.672,28,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,66,260491,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22709150000.0,12321650000.0,165,75,18,621000000.0,0.0,120000000.0,0.0,48159000.0,22709150.0,24321208.004075374,24321208.004075374,5.758620689655173,28,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,67,260492,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22619137500.0,12231637500.0,169,53,14,435000000.0,0.0,120000000.0,9000000.0,45729000.0,22619137.5,24045966.764976278,24045966.764976278,5.852112676056338,23,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,68,260493,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22640900000.0,12253400000.0,184,86,16,726000000.0,0.0,120000000.0,0.0,47811000.0,22640900.0,23608120.683146298,23608120.683146298,5.627586206896551,24,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,69,260494,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22683000000.0,12295500000.0,165,76,15,639000000.0,0.0,120000000.0,9000000.0,48513000.0,22683000.0,24200879.343527995,24200879.343527995,6.094890510948905,25,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,70,260495,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22625050000.0,12237550000.0,188,37,11,300000000.0,0.0,120000000.0,54000000.0,43611000.0,22625050.0,23886691.482863422,23886691.482863422,5.342105263157895,26,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,71,260496,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22650800000.0,12263300000.0,167,101,11,876000000.0,0.0,120000000.0,27000000.0,49158000.0,22650800.0,23105815.05508949,23105815.05508949,6.036231884057971,45,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,72,260497,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22660650000.0,12273150000.0,157,125,16,1077000000.0,0.0,120000000.0,9000000.0,52275000.0,22660650.0,23527117.73842049,23527117.73842049,6.0647482014388485,44,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,73,260498,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22671487500.0,12283987500.0,165,139,17,1200000000.0,0.0,120000000.0,0.0,53493000.0,22671487.5,23406469.211386703,23406469.211386703,6.374045801526718,42,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,74,260499,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22518350000.0,12130850000.0,172,93,12,801000000.0,0.0,120000000.0,120000000.0,48978000.0,22518350.0,23140761.348268125,23140761.348268125,5.914285714285715,32,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,75,260500,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22559950000.0,12172450000.0,169,81,15,684000000.0,0.0,120000000.0,117000000.0,48474000.0,22559950.0,23741044.38514658,23741044.38514658,5.811188811188811,40,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,76,260501,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22642737500.0,12255237500.0,160,76,19,627000000.0,0.0,120000000.0,27000000.0,49140000.0,22642737.5,24704153.444559556,24704153.444559556,6.086956521739131,24,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,77,260502,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22625900000.0,12238400000.0,163,104,16,888000000.0,0.0,120000000.0,0.0,52014000.0,22625900.0,24350949.9648371,24350949.9648371,6.488372093023256,35,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,78,260503,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22613100000.0,12225600000.0,177,95,13,816000000.0,0.0,120000000.0,63000000.0,48855000.0,22613100.0,23304446.858700596,23304446.858700596,5.836879432624113,33,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,79,260504,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22654250000.0,12266750000.0,150,112,15,963000000.0,0.0,120000000.0,36000000.0,53193000.0,22654250.0,24339595.198718898,24339595.198718898,6.4393939393939394,37,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,80,260505,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22518750000.0,12131250000.0,172,102,17,867000000.0,0.0,120000000.0,99000000.0,49872000.0,22518750.0,23554547.56384635,23554547.56384635,5.79020979020979,27,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,81,260506,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22661987500.0,12274487500.0,174,81,15,684000000.0,0.0,120000000.0,0.0,47961000.0,22661987.5,23837083.902107105,23837083.902107105,5.736111111111111,26,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,82,260507,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22649137500.0,12261637500.0,190,57,11,480000000.0,0.0,120000000.0,27000000.0,44472000.0,22649137.5,23342695.20454619,23342695.20454619,5.294117647058823,32,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,83,260508,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22518750000.0,12131250000.0,159,95,20,795000000.0,0.0,120000000.0,120000000.0,53226000.0,22518750.0,25160993.838429753,25160993.838429753,6.622047244094488,25,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,84,260509,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22704850000.0,12317350000.0,176,69,12,585000000.0,0.0,120000000.0,0.0,47223000.0,22704850.0,23926623.95695431,23926623.95695431,5.5675675675675675,26,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,85,260510,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22663250000.0,12275750000.0,174,81,15,684000000.0,0.0,120000000.0,9000000.0,48465000.0,22663250.0,24033165.35409974,24033165.35409974,5.696551724137931,29,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,86,260511,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22659487500.0,12271987500.0,164,106,18,900000000.0,0.0,120000000.0,18000000.0,52176000.0,22659487.5,24478378.166120276,24478378.166120276,5.726027397260274,24,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,87,260512,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22679187500.0,12291687500.0,160,91,14,777000000.0,0.0,120000000.0,18000000.0,48633000.0,22679187.5,23575506.797226943,23575506.797226943,5.675675675675675,34,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,88,260513,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22616950000.0,12229450000.0,159,60,14,498000000.0,0.0,120000000.0,63000000.0,49377000.0,22616950.0,25196428.421454895,25196428.421454895,6.371212121212121,21,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,89,260514,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22517950000.0,12130450000.0,141,149,24,1269000000.0,0.0,120000000.0,120000000.0,57381000.0,22517950.0,24429454.768731534,24429454.768731534,6.983739837398374,53,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,90,260515,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22698400000.0,12310900000.0,172,89,18,747000000.0,0.0,120000000.0,0.0,49551000.0,22698400.0,24226840.02176099,24226840.02176099,5.914285714285715,36,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,91,260516,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22523987500.0,12136487500.0,141,138,18,1188000000.0,0.0,120000000.0,120000000.0,56277000.0,22523987.5,24279722.681820188,24279722.681820188,6.872,33,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,92,260517,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22563000000.0,12175500000.0,178,98,15,837000000.0,0.0,120000000.0,108000000.0,48624000.0,22563000.0,22991769.853580214,22991769.853580214,5.554054054054054,37,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,93,260518,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22616450000.0,12228950000.0,140,123,21,1044000000.0,0.0,120000000.0,0.0,55764000.0,22616450.0,25255977.448863465,25255977.448863465,7.107438016528926,25,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,94,260519,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22498687500.0,12111187500.0,128,158,22,1356000000.0,0.0,120000000.0,117000000.0,59772000.0,22498687.5,24798649.200784985,24798649.200784985,7.3277310924369745,38,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,95,260520,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22609200000.0,12221700000.0,152,158,21,1359000000.0,0.0,120000000.0,45000000.0,55563000.0,22609200.0,23587905.70101551,23587905.70101551,6.37593984962406,36,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,96,260521,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22696250000.0,12308750000.0,170,62,10,528000000.0,0.0,120000000.0,0.0,46605000.0,22696250.0,23901438.731538735,23901438.731538735,5.845070422535211,29,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,97,260522,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22554300000.0,12166800000.0,173,44,11,363000000.0,0.0,120000000.0,108000000.0,46008000.0,22554300.0,24305177.56590147,24305177.56590147,5.703448275862069,28,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,98,260523,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22570650000.0,12183150000.0,176,93,14,795000000.0,0.0,120000000.0,99000000.0,48144000.0,22570650.0,23142432.587727245,23142432.587727245,5.6438356164383565,32,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,99,260524,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22648300000.0,12260800000.0,147,136,21,1161000000.0,0.0,120000000.0,54000000.0,55731000.0,22648300.0,24542474.653343335,24542474.653343335,6.879032258064516,38,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,100,260525,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22631500000.0,12244000000.0,146,131,19,1122000000.0,0.0,120000000.0,9000000.0,55209000.0,22631500.0,24537233.600184027,24537233.600184027,6.519083969465649,29,14
